Season,WTeamID,W_seed,LTeamID,L_seed
2002,1104,2,1194,15
2002,1112,3,1364,14
2002,1181,1,1457,16
2002,1231,5,1428,12
2002,1242,1,1221,16
2002,1245,10,1329,7
2002,1246,4,1434,13
2002,1281,12,1274,5
2002,1323,8,1150,9
2002,1326,4,1172,13
2002,1332,2,1285,15
2002,1390,8,1443,9
2002,1409,12,1266,5
2002,1423,13,1425,4
2002,1448,7,1337,10
2002,1461,11,1211,6
2002,1143,6,1335,11
2002,1153,1,1131,16
2002,1163,2,1214,15
2002,1166,12,1196,5
2002,1208,3,1293,14
2002,1228,4,1361,13
2002,1268,1,1373,16
2002,1280,3,1270,14
2002,1301,7,1277,10
2002,1328,2,1227,15
2002,1338,3,1148,14
2002,1356,11,1403,6
2002,1400,6,1130,11
2002,1417,8,1279,9
2002,1458,8,1385,9
2002,1462,7,1218,10
2002,1112,3,1461,11
2002,1181,1,1323,8
2002,1231,5,1423,13
2002,1242,1,1390,8
2002,1245,10,1104,2
2002,1246,4,1409,12
2002,1281,12,1326,4
2002,1332,2,1448,7
2002,1163,2,1301,7
2002,1228,4,1166,12
2002,1268,1,1458,8
2002,1328,2,1462,7
2002,1338,3,1143,6
2002,1356,11,1208,3
2002,1400,6,1280,3
2002,1417,8,1153,1
2002,1231,5,1181,1
2002,1245,10,1338,3
2002,1281,12,1417,8
2002,1328,2,1112,3
2002,1163,2,1356,11
2002,1242,1,1228,4
2002,1268,1,1246,4
2002,1332,2,1400,6
2002,1231,5,1245,10
2002,1328,2,1281,12
2002,1242,1,1332,2
2002,1268,1,1163,2
2002,1231,5,1328,2
2002,1268,1,1242,1
2002,1268,1,1231,5
2003,1421,16,1411,16
2003,1112,1,1436,16
2003,1113,10,1272,7
2003,1141,11,1166,6
2003,1143,8,1301,9
2003,1163,5,1140,12
2003,1181,3,1161,14
2003,1211,9,1153,8
2003,1228,4,1443,13
2003,1242,2,1429,15
2003,1266,3,1221,14
2003,1281,6,1356,11
2003,1323,5,1454,12
2003,1328,1,1354,16
2003,1390,4,1360,13
2003,1409,13,1173,4
2003,1458,5,1451,12
2003,1120,10,1386,7
2003,1139,12,1280,5
2003,1196,2,1358,15
2003,1231,7,1104,10
2003,1246,1,1237,16
2003,1257,4,1122,13
2003,1268,6,1423,11
2003,1277,7,1160,10
2003,1329,6,1335,11
2003,1338,2,1447,15
2003,1345,9,1261,8
2003,1393,3,1264,14
2003,1400,1,1421,16
2003,1428,9,1332,8
2003,1448,2,1190,15
2003,1462,3,1407,14
2003,1112,1,1211,9
2003,1163,5,1390,4
2003,1181,3,1141,11
2003,1242,2,1113,10
2003,1266,3,1281,6
2003,1323,5,1228,4
2003,1328,1,1143,8
2003,1458,5,1409,13
2003,1120,10,1448,2
2003,1139,12,1257,4
2003,1246,1,1428,9
2003,1268,6,1462,3
2003,1277,7,1196,2
2003,1338,2,1231,7
2003,1393,3,1329,6
2003,1400,1,1345,9
2003,1112,1,1323,5
2003,1242,2,1181,3
2003,1246,1,1458,5
2003,1266,3,1338,2
2003,1277,7,1268,6
2003,1328,1,1139,12
2003,1393,3,1120,10
2003,1400,1,1163,5
2003,1242,2,1112,1
2003,1266,3,1246,1
2003,1393,3,1328,1
2003,1400,1,1277,7
2003,1242,2,1266,3
2003,1393,3,1400,1
2003,1393,3,1242,2
2004,1197,16,1250,16
2004,1104,8,1356,9
2004,1163,2,1436,15
2004,1177,7,1173,10
2004,1181,1,1106,16
2004,1211,2,1434,15
2004,1264,12,1196,5
2004,1268,4,1431,13
2004,1305,10,1277,7
2004,1314,6,1102,11
2004,1371,8,1112,9
2004,1386,1,1251,16
2004,1390,1,1427,16
2004,1393,5,1140,12
2004,1400,3,1343,14
2004,1403,8,1150,9
2004,1448,4,1433,13
2004,1130,6,1428,11
2004,1153,4,1190,13
2004,1210,3,1320,14
2004,1228,5,1293,12
2004,1242,4,1227,13
2004,1246,1,1197,16
2004,1272,7,1376,10
2004,1280,2,1284,15
2004,1301,3,1418,14
2004,1329,2,1186,15
2004,1334,12,1344,5
2004,1338,3,1416,14
2004,1412,9,1449,8
2004,1435,6,1444,11
2004,1458,6,1350,11
2004,1462,7,1257,10
2004,1104,8,1390,1
2004,1163,2,1177,7
2004,1181,1,1371,8
2004,1305,10,1211,2
2004,1386,1,1403,8
2004,1393,5,1268,4
2004,1400,3,1314,6
2004,1448,4,1264,12
2004,1210,3,1130,6
2004,1228,5,1153,4
2004,1242,4,1334,12
2004,1329,2,1272,7
2004,1338,3,1458,6
2004,1412,9,1246,1
2004,1435,6,1301,3
2004,1462,7,1280,2
2004,1104,8,1393,5
2004,1163,2,1435,6
2004,1329,2,1338,3
2004,1386,1,1448,4
2004,1181,1,1228,5
2004,1210,3,1305,10
2004,1242,4,1412,9
2004,1462,7,1400,3
2004,1163,2,1104,8
2004,1329,2,1386,1
2004,1181,1,1462,7
2004,1210,3,1242,4
2004,1163,2,1181,1
2004,1210,3,1329,2
2004,1163,2,1210,3
2005,1324,16,1105,16
2005,1112,3,1429,14
2005,1130,4,1335,13
2005,1153,7,1234,10
2005,1211,3,1457,14
2005,1228,1,1192,16
2005,1246,2,1184,15
2005,1305,9,1400,8
2005,1328,3,1310,14
2005,1334,8,1338,9
2005,1403,6,1417,11
2005,1412,11,1261,6
2005,1428,6,1431,11
2005,1448,2,1151,15
2005,1449,1,1285,16
2005,1452,7,1166,10
2005,1454,12,1104,5
2005,1137,14,1242,3
2005,1163,2,1416,15
2005,1181,1,1175,16
2005,1196,4,1325,13
2005,1210,5,1203,12
2005,1235,9,1278,8
2005,1257,4,1418,13
2005,1277,5,1330,12
2005,1280,9,1390,8
2005,1301,10,1150,7
2005,1314,1,1324,16
2005,1329,2,1368,15
2005,1356,7,1388,10
2005,1436,13,1393,4
2005,1437,5,1307,12
2005,1458,6,1320,11
2005,1112,3,1412,11
2005,1228,1,1305,9
2005,1246,2,1153,7
2005,1403,6,1211,3
2005,1428,6,1328,3
2005,1449,1,1334,8
2005,1452,7,1448,2
2005,1454,12,1130,4
2005,1181,1,1280,9
2005,1257,4,1210,5
2005,1277,5,1436,13
2005,1301,10,1163,2
2005,1314,1,1235,9
2005,1329,2,1356,7
2005,1437,5,1196,4
2005,1458,6,1137,14
2005,1112,3,1329,2
2005,1228,1,1454,12
2005,1257,4,1449,1
2005,1452,7,1403,6
2005,1246,2,1428,6
2005,1277,5,1181,1
2005,1314,1,1437,5
2005,1458,6,1301,10
2005,1228,1,1112,3
2005,1257,4,1452,7
2005,1277,5,1246,2
2005,1314,1,1458,6
2005,1228,1,1257,4
2005,1314,1,1277,5
2005,1314,1,1228,1
2006,1284,16,1214,16
2006,1104,10,1266,7
2006,1130,4,1334,13
2006,1181,1,1380,16
2006,1196,3,1375,14
2006,1203,8,1423,9
2006,1211,3,1462,14
2006,1228,4,1102,13
2006,1231,6,1361,11
2006,1261,4,1233,13
2006,1285,12,1305,5
2006,1397,2,1457,15
2006,1401,12,1393,5
2006,1417,2,1125,15
2006,1449,5,1429,12
2006,1454,11,1328,6
2006,1455,7,1371,10
2006,1112,8,1458,9
2006,1133,13,1242,4
2006,1137,9,1116,8
2006,1163,1,1107,16
2006,1206,11,1277,6
2006,1207,7,1320,10
2006,1246,8,1412,9
2006,1272,1,1331,16
2006,1301,10,1143,7
2006,1314,3,1293,14
2006,1322,14,1234,3
2006,1326,2,1172,15
2006,1338,5,1245,12
2006,1400,2,1335,15
2006,1437,1,1284,16
2006,1452,6,1356,11
2006,1130,4,1285,12
2006,1181,1,1203,8
2006,1196,3,1454,11
2006,1211,3,1231,6
2006,1261,4,1401,12
2006,1417,2,1104,10
2006,1449,5,1228,4
2006,1455,7,1397,2
2006,1133,13,1338,5
2006,1163,1,1246,8
2006,1206,11,1314,3
2006,1207,7,1326,2
2006,1272,1,1137,9
2006,1400,2,1301,10
2006,1437,1,1112,8
2006,1452,6,1322,14
2006,1261,4,1181,1
2006,1272,1,1133,13
2006,1400,2,1452,6
2006,1417,2,1211,3
2006,1163,1,1449,5
2006,1196,3,1207,7
2006,1206,11,1455,7
2006,1437,1,1130,4
2006,1261,4,1400,2
2006,1417,2,1272,1
2006,1196,3,1437,1
2006,1206,11,1163,1
2006,1196,3,1206,11
2006,1417,2,1261,4
2006,1196,3,1417,2
2007,1310,16,1197,16
2007,1130,7,1403,10
2007,1139,5,1330,12
2007,1207,2,1125,15
2007,1231,7,1211,10
2007,1257,6,1390,11
2007,1268,4,1172,13
2007,1277,9,1266,8
2007,1314,1,1184,16
2007,1326,1,1148,16
2007,1338,3,1460,14
2007,1401,3,1335,14
2007,1417,2,1451,15
2007,1433,11,1181,6
2007,1435,6,1203,11
2007,1450,3,1331,14
2007,1462,9,1140,8
2007,1196,1,1238,16
2007,1242,1,1310,16
2007,1246,8,1437,9
2007,1272,2,1317,15
2007,1305,7,1166,10
2007,1332,3,1275,14
2007,1345,9,1112,8
2007,1356,4,1221,13
2007,1397,5,1253,12
2007,1400,4,1308,13
2007,1424,7,1210,10
2007,1425,5,1116,12
2007,1438,4,1107,13
2007,1439,5,1228,12
2007,1457,11,1323,6
2007,1458,2,1394,15
2007,1139,5,1268,4
2007,1207,2,1130,7
2007,1314,1,1277,9
2007,1326,1,1462,9
2007,1338,3,1433,11
2007,1401,3,1257,6
2007,1417,2,1231,7
2007,1435,6,1450,3
2007,1196,1,1345,9
2007,1242,1,1246,8
2007,1272,2,1305,7
2007,1332,3,1457,11
2007,1356,4,1439,5
2007,1397,5,1438,4
2007,1424,7,1458,2
2007,1425,5,1400,4
2007,1242,1,1356,4
2007,1272,2,1401,3
2007,1326,1,1397,5
2007,1417,2,1338,3
2007,1196,1,1139,5
2007,1207,2,1435,6
2007,1314,1,1425,5
2007,1332,3,1424,7
2007,1326,1,1272,2
2007,1417,2,1242,1
2007,1196,1,1332,3
2007,1207,2,1314,1
2007,1196,1,1417,2
2007,1326,1,1207,2
2007,1196,1,1326,1
2008,1291,16,1164,16
2008,1181,2,1125,15
2008,1242,1,1340,16
2008,1243,11,1425,6
2008,1266,6,1246,11
2008,1277,5,1396,12
2008,1323,5,1206,12
2008,1338,4,1331,13
2008,1345,6,1124,11
2008,1390,3,1165,14
2008,1401,9,1140,8
2008,1417,1,1290,16
2008,1424,8,1245,9
2008,1450,4,1457,13
2008,1452,7,1112,10
2008,1458,3,1168,14
2008,1462,3,1208,14
2008,1116,9,1231,8
2008,1139,7,1375,10
2008,1172,10,1211,7
2008,1207,2,1420,15
2008,1257,3,1129,14
2008,1272,1,1426,16
2008,1274,7,1388,10
2008,1280,8,1332,9
2008,1314,1,1291,16
2008,1328,6,1386,11
2008,1360,13,1163,4
2008,1373,13,1435,4
2008,1397,2,1110,15
2008,1400,2,1122,15
2008,1437,12,1155,5
2008,1443,12,1179,5
2008,1242,1,1424,8
2008,1277,5,1338,4
2008,1390,3,1266,6
2008,1417,1,1401,9
2008,1450,4,1323,5
2008,1452,7,1181,2
2008,1458,3,1243,11
2008,1462,3,1345,6
2008,1172,10,1207,2
2008,1257,3,1328,6
2008,1272,1,1280,8
2008,1314,1,1116,9
2008,1397,2,1139,7
2008,1400,2,1274,7
2008,1437,12,1373,13
2008,1443,12,1360,13
2008,1257,3,1397,2
2008,1314,1,1450,4
2008,1417,1,1443,12
2008,1462,3,1452,7
2008,1172,10,1458,3
2008,1242,1,1437,12
2008,1272,1,1277,5
2008,1400,2,1390,3
2008,1314,1,1257,3
2008,1417,1,1462,3
2008,1242,1,1172,10
2008,1272,1,1400,2
2008,1242,1,1314,1
2008,1272,1,1417,1
2008,1242,1,1272,1
2009,1287,16,1106,16
2009,1163,1,1151,16
2009,1181,2,1127,15
2009,1211,4,1103,13
2009,1261,8,1139,9
2009,1268,10,1143,7
2009,1272,2,1169,15
2009,1276,10,1155,7
2009,1314,1,1347,16
2009,1328,2,1288,15
2009,1345,5,1320,12
2009,1400,7,1278,10
2009,1401,9,1140,8
2009,1417,6,1433,11
2009,1437,3,1110,14
2009,1443,12,1228,5
2009,1449,4,1280,13
2009,1112,12,1428,5
2009,1113,6,1396,11
2009,1156,13,1448,4
2009,1173,11,1452,6
2009,1242,3,1295,14
2009,1257,1,1287,16
2009,1266,6,1429,11
2009,1277,2,1352,15
2009,1281,3,1165,14
2009,1329,8,1397,9
2009,1338,1,1190,16
2009,1373,9,1326,8
2009,1393,3,1372,14
2009,1425,10,1130,7
2009,1458,12,1199,5
2009,1462,4,1340,13
2009,1163,1,1401,9
2009,1181,2,1400,7
2009,1211,4,1443,12
2009,1272,2,1268,10
2009,1314,1,1261,8
2009,1328,2,1276,10
2009,1345,5,1449,4
2009,1437,3,1417,6
2009,1112,12,1156,13
2009,1242,3,1173,11
2009,1257,1,1373,9
2009,1277,2,1425,10
2009,1281,3,1266,6
2009,1338,1,1329,8
2009,1393,3,1113,6
2009,1462,4,1458,12
2009,1163,1,1345,5
2009,1281,3,1272,2
2009,1338,1,1462,4
2009,1437,3,1181,2
2009,1257,1,1112,12
2009,1277,2,1242,3
2009,1314,1,1211,4
2009,1328,2,1393,3
2009,1163,1,1281,3
2009,1437,3,1338,1
2009,1277,2,1257,1
2009,1314,1,1328,2
2009,1277,2,1163,1
2009,1314,1,1437,3
2009,1314,1,1277,2
2010,1115,16,1457,16
2010,1124,3,1358,14
2010,1139,5,1431,12
2010,1140,7,1196,10
2010,1242,1,1250,16
2010,1243,2,1317,15
2010,1246,1,1190,16
2010,1293,13,1435,4
2010,1307,3,1285,14
2010,1320,9,1424,8
2010,1325,14,1207,3
2010,1330,11,1323,6
2010,1388,10,1350,7
2010,1397,6,1361,11
2010,1437,2,1352,15
2010,1448,9,1400,8
2010,1449,11,1266,6
2010,1143,8,1257,9
2010,1165,12,1396,5
2010,1181,1,1115,16
2010,1210,10,1329,7
2010,1211,8,1199,9
2010,1268,4,1222,13
2010,1277,5,1308,12
2010,1281,10,1155,7
2010,1326,2,1364,15
2010,1338,3,1324,14
2010,1345,4,1373,13
2010,1393,1,1436,16
2010,1401,5,1429,12
2010,1452,2,1288,15
2010,1458,4,1459,13
2010,1462,6,1278,11
2010,1124,3,1330,11
2010,1139,5,1293,13
2010,1243,2,1140,7
2010,1246,1,1448,9
2010,1320,9,1242,1
2010,1388,10,1437,2
2010,1397,6,1325,14
2010,1449,11,1307,3
2010,1165,12,1458,4
2010,1181,1,1143,8
2010,1277,5,1268,4
2010,1326,2,1210,10
2010,1345,4,1401,5
2010,1393,1,1211,8
2010,1452,2,1281,10
2010,1462,6,1338,3
2010,1139,5,1393,1
2010,1243,2,1462,6
2010,1246,1,1165,12
2010,1452,2,1449,11
2010,1124,3,1388,10
2010,1181,1,1345,4
2010,1277,5,1320,9
2010,1397,6,1326,2
2010,1139,5,1243,2
2010,1452,2,1246,1
2010,1181,1,1124,3
2010,1277,5,1397,6
2010,1139,5,1277,5
2010,1181,1,1452,2
2010,1181,1,1139,5
2011,1155,12,1412,12
2011,1421,16,1114,16
2011,1427,16,1106,16
2011,1433,11,1425,11
2011,1139,8,1330,9
2011,1140,3,1459,14
2011,1153,6,1281,11
2011,1163,3,1137,14
2011,1196,2,1364,15
2011,1211,11,1385,6
2011,1243,5,1429,12
2011,1246,4,1343,13
2011,1287,13,1257,4
2011,1338,1,1421,16
2011,1350,12,1435,5
2011,1361,2,1294,15
2011,1396,7,1336,10
2011,1417,7,1277,10
2011,1452,5,1155,12
2011,1458,4,1125,13
2011,1112,5,1272,12
2011,1181,1,1214,16
2011,1199,10,1401,7
2011,1206,8,1437,9
2011,1228,9,1424,8
2011,1242,1,1131,16
2011,1266,11,1462,6
2011,1276,8,1397,9
2011,1314,2,1254,15
2011,1323,2,1103,15
2011,1326,1,1427,16
2011,1345,3,1389,14
2011,1393,3,1232,14
2011,1400,4,1324,13
2011,1433,11,1207,6
2011,1449,7,1208,10
2011,1139,8,1338,1
2011,1140,3,1211,11
2011,1163,3,1153,6
2011,1196,2,1417,7
2011,1246,4,1452,5
2011,1350,12,1287,13
2011,1361,2,1396,7
2011,1458,4,1243,5
2011,1112,5,1400,4
2011,1181,1,1276,8
2011,1199,10,1323,2
2011,1242,1,1228,9
2011,1266,11,1393,3
2011,1314,2,1449,7
2011,1326,1,1206,8
2011,1433,11,1345,3
2011,1112,5,1181,1
2011,1139,8,1458,4
2011,1163,3,1361,2
2011,1196,2,1140,3
2011,1242,1,1350,12
2011,1246,4,1326,1
2011,1314,2,1266,11
2011,1433,11,1199,10
2011,1139,8,1196,2
2011,1163,3,1112,5
2011,1246,4,1314,2
2011,1433,11,1242,1
2011,1139,8,1433,11
2011,1163,3,1246,4
2011,1163,3,1139,8
2012,1140,14,1233,14
2012,1443,16,1290,16
2012,1378,12,1143,12
2012,1436,16,1249,16
2012,1124,3,1355,14
2012,1160,11,1424,6
2012,1211,7,1452,10
2012,1231,4,1308,13
2012,1235,8,1163,9
2012,1243,8,1379,9
2012,1246,1,1443,16
2012,1257,4,1172,13
2012,1266,3,1140,14
2012,1293,6,1161,11
2012,1307,5,1253,12
2012,1326,2,1259,15
2012,1393,1,1421,16
2012,1433,12,1455,5
2012,1435,5,1217,12
2012,1458,4,1285,13
2012,1153,6,1400,11
2012,1166,8,1104,9
2012,1196,7,1438,10
2012,1199,3,1382,14
2012,1207,3,1125,14
2012,1242,2,1178,15
2012,1250,15,1181,2
2012,1277,1,1254,16
2012,1301,11,1361,6
2012,1313,15,1281,2
2012,1314,1,1436,16
2012,1325,13,1276,4
2012,1345,10,1388,7
2012,1378,12,1396,5
2012,1387,9,1272,8
2012,1462,10,1323,7
2012,1124,3,1160,11
2012,1231,4,1433,12
2012,1246,1,1235,8
2012,1257,4,1307,5
2012,1266,3,1293,6
2012,1326,2,1211,7
2012,1393,1,1243,8
2012,1458,4,1435,5
2012,1153,6,1199,3
2012,1196,7,1313,15
2012,1242,2,1345,10
2012,1277,1,1387,9
2012,1301,11,1207,3
2012,1314,1,1166,8
2012,1325,13,1378,12
2012,1462,10,1250,15
2012,1196,7,1266,3
2012,1257,4,1277,1
2012,1326,2,1153,6
2012,1393,1,1458,4
2012,1124,3,1462,10
2012,1242,2,1301,11
2012,1246,1,1231,4
2012,1314,1,1325,13
2012,1257,4,1196,7
2012,1326,2,1393,1
2012,1242,2,1314,1
2012,1246,1,1124,3
2012,1242,2,1326,2
2012,1246,1,1257,4
2012,1246,1,1242,2
2013,1299,16,1251,16
2013,1388,11,1292,11
2013,1241,16,1254,16
2013,1247,13,1129,13
2013,1112,6,1125,11
2013,1139,6,1137,11
2013,1143,12,1424,5
2013,1161,8,1281,9
2013,1211,1,1380,16
2013,1217,14,1307,3
2013,1257,1,1299,16
2013,1266,3,1172,14
2013,1272,6,1388,11
2013,1276,4,1355,13
2013,1277,3,1434,14
2013,1332,12,1329,5
2013,1387,4,1308,13
2013,1393,4,1285,13
2013,1433,5,1103,12
2013,1455,9,1338,8
2013,1166,7,1153,10
2013,1181,2,1107,15
2013,1195,15,1207,2
2013,1196,3,1322,14
2013,1228,7,1160,10
2013,1231,1,1241,16
2013,1235,10,1323,7
2013,1242,1,1443,16
2013,1247,13,1243,4
2013,1274,2,1334,15
2013,1278,11,1417,6
2013,1279,12,1458,5
2013,1314,8,1437,9
2013,1326,2,1233,15
2013,1361,7,1328,10
2013,1396,9,1301,8
2013,1112,6,1217,14
2013,1257,1,1161,8
2013,1266,3,1139,6
2013,1276,4,1433,5
2013,1277,3,1272,6
2013,1332,12,1387,4
2013,1393,4,1143,12
2013,1455,9,1211,1
2013,1181,2,1166,7
2013,1195,15,1361,7
2013,1196,3,1278,11
2013,1231,1,1396,9
2013,1242,1,1314,8
2013,1247,13,1279,12
2013,1274,2,1228,7
2013,1326,2,1235,10
2013,1266,3,1274,2
2013,1326,2,1112,6
2013,1393,4,1231,1
2013,1455,9,1247,13
2013,1181,2,1277,3
2013,1196,3,1195,15
2013,1257,1,1332,12
2013,1276,4,1242,1
2013,1393,4,1266,3
2013,1455,9,1326,2
2013,1257,1,1181,2
2013,1276,4,1196,3
2013,1257,1,1455,9
2013,1276,4,1393,4
2013,1257,1,1276,4
2014,1107,16,1291,16
2014,1301,12,1462,12
2014,1142,16,1411,16
2014,1397,11,1234,11
2014,1163,7,1386,10
2014,1173,11,1326,6
2014,1196,1,1107,16
2014,1217,12,1153,5
2014,1257,4,1264,13
2014,1276,2,1459,15
2014,1277,4,1174,13
2014,1295,12,1328,5
2014,1332,7,1140,10
2014,1338,9,1160,8
2014,1361,4,1308,13
2014,1387,5,1301,12
2014,1393,3,1444,14
2014,1400,7,1113,10
2014,1437,2,1454,15
2014,1458,2,1110,15
2014,1112,1,1451,16
2014,1124,6,1304,11
2014,1166,3,1418,14
2014,1211,8,1329,9
2014,1235,3,1300,14
2014,1242,2,1184,15
2014,1246,8,1243,9
2014,1272,8,1203,9
2014,1273,14,1181,3
2014,1314,6,1344,11
2014,1372,12,1433,5
2014,1390,10,1307,7
2014,1397,11,1269,6
2014,1417,4,1409,13
2014,1438,1,1157,16
2014,1455,1,1142,16
2014,1163,7,1437,2
2014,1173,11,1393,3
2014,1196,1,1338,9
2014,1257,4,1387,5
2014,1276,2,1400,7
2014,1277,4,1217,12
2014,1361,4,1295,12
2014,1458,2,1332,7
2014,1112,1,1211,8
2014,1124,6,1166,3
2014,1235,3,1314,6
2014,1246,8,1455,1
2014,1390,10,1242,2
2014,1397,11,1273,14
2014,1417,4,1372,12
2014,1438,1,1272,8
2014,1112,1,1361,4
2014,1173,11,1390,10
2014,1196,1,1417,4
2014,1458,2,1124,6
2014,1163,7,1235,3
2014,1246,8,1257,4
2014,1276,2,1397,11
2014,1277,4,1438,1
2014,1196,1,1173,11
2014,1458,2,1112,1
2014,1163,7,1277,4
2014,1246,8,1276,2
2014,1163,7,1196,1
2014,1246,8,1458,2
2014,1163,7,1246,8
2015,1214,16,1264,16
2015,1279,11,1140,11
2015,1173,11,1129,11
2015,1352,16,1316,16
2015,1112,2,1411,15
2015,1116,5,1459,12
2015,1139,6,1400,11
2015,1153,8,1345,9
2015,1207,4,1186,13
2015,1209,14,1124,3
2015,1246,1,1214,16
2015,1301,8,1261,9
2015,1314,4,1217,13
2015,1323,3,1318,14
2015,1326,10,1433,7
2015,1412,14,1235,3
2015,1417,11,1374,6
2015,1428,5,1372,12
2015,1437,1,1248,16
2015,1462,6,1279,11
2015,1173,11,1344,6
2015,1181,1,1352,16
2015,1211,2,1295,15
2015,1234,7,1172,10
2015,1242,2,1308,15
2015,1257,4,1414,13
2015,1268,4,1434,13
2015,1277,7,1208,10
2015,1320,5,1461,12
2015,1328,3,1107,14
2015,1332,8,1329,9
2015,1361,8,1385,9
2015,1438,2,1125,15
2015,1452,5,1138,12
2015,1455,7,1231,10
2015,1458,1,1157,16
2015,1112,2,1326,10
2015,1246,1,1153,8
2015,1301,8,1437,1
2015,1314,4,1116,5
2015,1323,3,1139,6
2015,1417,11,1412,14
2015,1428,5,1207,4
2015,1462,6,1209,14
2015,1181,1,1361,8
2015,1211,2,1234,7
2015,1257,4,1320,5
2015,1277,7,1438,2
2015,1328,3,1173,11
2015,1452,5,1268,4
2015,1455,7,1242,2
2015,1458,1,1332,8
2015,1112,2,1462,6
2015,1246,1,1452,5
2015,1323,3,1455,7
2015,1458,1,1314,4
2015,1181,1,1428,5
2015,1211,2,1417,11
2015,1257,4,1301,8
2015,1277,7,1328,3
2015,1246,1,1323,3
2015,1458,1,1112,2
2015,1181,1,1211,2
2015,1277,7,1257,4
2015,1181,1,1277,7
2015,1458,1,1246,1
2015,1181,1,1458,1
2016,1195,16,1192,16
2016,1455,11,1435,11
2016,1221,16,1380,16
2016,1276,11,1409,11
2016,1114,12,1345,5
2016,1139,9,1403,8
2016,1163,9,1160,8
2016,1181,4,1423,13
2016,1211,11,1371,6
2016,1231,5,1151,12
2016,1235,4,1233,13
2016,1242,1,1122,16
2016,1246,4,1392,13
2016,1274,3,1138,14
2016,1314,1,1195,16
2016,1344,9,1425,8
2016,1428,3,1201,14
2016,1438,1,1214,16
2016,1455,11,1112,6
2016,1463,12,1124,5
2016,1218,13,1143,4
2016,1234,7,1396,10
2016,1268,5,1355,12
2016,1292,15,1277,2
2016,1320,11,1400,6
2016,1323,6,1276,11
2016,1328,2,1167,15
2016,1332,1,1221,16
2016,1372,14,1452,3
2016,1386,8,1153,9
2016,1393,10,1173,7
2016,1401,3,1453,14
2016,1433,10,1333,7
2016,1437,2,1421,15
2016,1458,7,1338,10
2016,1462,2,1451,15
2016,1181,4,1463,12
2016,1211,11,1428,3
2016,1231,5,1246,4
2016,1235,4,1114,12
2016,1242,1,1163,9
2016,1274,3,1455,11
2016,1314,1,1344,9
2016,1438,1,1139,9
2016,1268,5,1218,13
2016,1323,6,1372,14
2016,1328,2,1433,10
2016,1332,1,1386,8
2016,1393,10,1292,15
2016,1401,3,1320,11
2016,1437,2,1234,7
2016,1458,7,1462,2
2016,1242,1,1268,5
2016,1328,2,1401,3
2016,1332,1,1181,4
2016,1437,2,1274,3
2016,1314,1,1231,5
2016,1323,6,1458,7
2016,1393,10,1211,11
2016,1438,1,1235,4
2016,1328,2,1332,1
2016,1437,2,1242,1
2016,1314,1,1323,6
2016,1393,10,1438,1
2016,1314,1,1393,10
2016,1437,2,1328,2
2016,1437,2,1314,1
2017,1243,11,1448,11
2017,1291,16,1309,16
2017,1413,16,1300,16
2017,1425,11,1344,11
2017,1112,2,1315,15
2017,1139,4,1457,13
2017,1196,4,1190,13
2017,1199,3,1195,14
2017,1211,1,1355,16
2017,1235,5,1305,12
2017,1292,12,1278,5
2017,1321,8,1435,9
2017,1323,5,1343,12
2017,1345,4,1436,13
2017,1388,7,1433,10
2017,1437,1,1291,16
2017,1438,5,1423,12
2017,1452,4,1137,13
2017,1458,8,1439,9
2017,1462,11,1268,6
2017,1116,8,1371,9
2017,1124,3,1308,14
2017,1153,6,1243,11
2017,1181,2,1407,15
2017,1242,1,1413,16
2017,1246,2,1297,15
2017,1257,2,1240,15
2017,1276,7,1329,10
2017,1277,9,1274,8
2017,1314,1,1411,16
2017,1332,3,1233,14
2017,1348,11,1166,6
2017,1376,7,1266,10
2017,1417,3,1245,14
2017,1425,11,1374,6
2017,1455,10,1173,7
2017,1112,2,1388,7
2017,1139,4,1292,12
2017,1196,4,1438,5
2017,1211,1,1321,8
2017,1345,4,1235,5
2017,1452,4,1323,5
2017,1458,8,1437,1
2017,1462,11,1199,3
2017,1124,3,1425,11
2017,1242,1,1277,9
2017,1246,2,1455,10
2017,1276,7,1257,2
2017,1314,1,1116,8
2017,1332,3,1348,11
2017,1376,7,1181,2
2017,1417,3,1153,6
2017,1211,1,1452,4
2017,1242,1,1345,4
2017,1332,3,1276,7
2017,1462,11,1112,2
2017,1196,4,1458,8
2017,1246,2,1417,3
2017,1314,1,1139,4
2017,1376,7,1124,3
2017,1211,1,1462,11
2017,1332,3,1242,1
2017,1314,1,1246,2
2017,1376,7,1196,4
2017,1211,1,1376,7
2017,1314,1,1332,3
2017,1314,1,1211,1
