Season,WTeamID,W_seed,LTeamID,L_seed,diff_seed,,outcome,total_off_rebounds,total_def_rebounds,total_assists,total_steals,total_turnover,total_personalfoul,total_assist_per_fgm,avg_lose_score_by,avg_win_score_by,num_season,is_playoff,is_champion,TeamID,fgp,total_block_opp_FGA_percent,win_rate_away,win_rate_home,win_rate_neutral,win_rate_post,win_rate_regular
2014,1196,1,1338,9,-8,0.243014944,0,0.744144144,0.792599805,0.748942172,0.592039801,0.559190031,0.748427673,0.869755969,0.82689747,0.585631068,0.330434783,0.3125,0,1338,0.461244541,0.057562077,0.583333333,0.866666667,0.714285714,0.545454545,0.785046729
2014,1257,4,1387,5,-1,0.269351414,0,0.554954955,0.777020448,0.616361072,0.569651741,0.609034268,0.674213836,0.803241367,0.78650688,0.431178918,0.786956522,0.1875,0,1387,0.444510035,0.076474022,0.785714286,0.928571429,0.333333333,0.333333333,0.8125
2014,1276,2,1400,7,-5,0.314271584,0,0.895495495,0.857838364,0.593794076,0.472636816,0.635514019,0.791194969,0.684718626,0.563781625,0.416209371,0.817391304,0.65625,0,1400,0.430886076,0.102643857,0.714285714,0.727272727,0.5,0.5,0.732954545
2014,1277,4,1217,12,-8,0.230882843,0,0.542342342,0.670886076,0.592383639,0.537313433,0.521806854,0.652830189,0.811887535,0.697070573,0.582413315,0.513043478,0.125,0,1217,0.467973856,0.095490716,0.916666667,0.769230769,1,0.5,0.8
2014,1361,4,1295,12,-8,0.152172345,0,0.461261261,0.624148004,0.45416079,0.427860697,0.433021807,0.644025157,0.599021682,0.630714603,0.449754129,0.208695652,0.0625,0,1295,0.503042596,0.083044983,0.909090909,0.642857143,1,0.333333333,0.793103448
2014,1458,2,1332,7,-5,0.201967839,0,0.621621622,0.732229796,0.651622003,0.631840796,0.580996885,0.855345912,0.729124998,0.765349904,0.505397093,0.756521739,0.3125,0,1332,0.467982924,0.060470325,0.625,0.75,0.75,0.333333333,0.75
2014,1112,1,1211,8,-7,0.264348694,0,0.572972973,0.843232717,0.674188999,0.549751244,0.57788162,0.750943396,0.752659638,0.763426542,0.5750244,0.452173913,0.46875,0,1211,0.490239822,0.070261438,1,0.789473684,0.714285714,0.516129032,0.81769437
2014,1124,6,1166,3,3,0.445504482,0,0.502702703,0.832521908,0.825105783,0.335820896,0.510903427,0.732075472,0.892705447,0.723035952,0.665208578,0.391304348,0.1875,0,1166,0.49889989,0.02459893,1,0.8,0.5,0.333333333,0.751322751
2014,1235,3,1314,6,-3,0.55477638,0,0.810810811,0.800389484,0.702397743,0.582089552,0.599688474,0.817610063,0.777079279,0.746116289,0.480914189,0.786956522,0.75,0.4,1314,0.462943633,0.083606557,0.666666667,0.75,0.666666667,0.698630137,0.780487805
2014,1246,8,1455,1,7,0.568977783,0,0,0,0,0,0,0,0,1,0.565544488,0.482608696,0.3125,0,1455,0,0,1,1,1,0.375,0.806666667
2014,1390,10,1242,2,8,0.854207171,0,0.700900901,0.846153846,0.703808181,0.480099502,0.677570093,0.875471698,0.763997119,0.784583518,0.55975497,0.634782609,0.5,0.2,1242,0.495071194,0.100700054,0.833333333,0.7,0.714285714,0.666666667,0.823863636
2014,1397,11,1273,14,-3,0.409930671,0,0.612612613,0.768257059,0.692524683,0.47761194,0.588785047,0.744654088,0.822737041,0.649467377,0.629560393,0.330434783,0.03125,0,1273,0.466403162,0.075581395,0.9,0.666666667,0,0.5,0.741935484
2014,1417,4,1372,12,-8,0.211601637,0,0.726126126,0.622200584,0.717912553,0.542288557,0.529595016,0.81509434,0.866536464,0.688415446,0.535367545,0.026086957,0.03125,0,1372,0.461407491,0.068435754,1,0.866666667,1,0.5,0.935483871
2014,1438,1,1272,8,-7,0.16258992,0,0.708108108,0.745861733,0.743300423,0.666666667,0.646417445,0.703144654,0.839364205,0.576860482,0.539339301,0.147826087,0.125,0,1272,0.474863388,0.080347448,0.625,0.736842105,0.75,0.333333333,0.77443609
2014,1112,1,1361,4,-3,0.433346959,0,0.720720721,0.721518987,0.409026798,0.574626866,0.471962617,0.649056604,0.54983799,0.697070573,0.497559973,0.699407115,0.40625,0,1361,0.425160163,0.094944513,0.909090909,0.866666667,0.8,0.59375,0.789189189
2014,1173,11,1390,10,1,0.676043543,0,0.574774775,0.809152872,0.548660085,0.417910448,0.57788162,0.749685535,0.645569727,0.636484687,0.509477577,0.17826087,0.03125,0,1390,0.464365256,0.07616975,0.6,0.705882353,0.5,0.666666667,0.636363636
2014,1196,1,1417,4,-3,0.360588216,0,0.618018018,0.846153846,0.825105783,0.793532338,0.557632399,0.758490566,0.819518057,0.697070573,0.649738611,0.573913043,0.25,0,1417,0.490079365,0.050750906,0.714285714,0.761904762,0.833333333,0.466666667,0.787878788
2014,1458,2,1124,6,-4,0.501182487,0,0.843243243,0.773125609,0.675599436,0.417910448,0.605919003,0.728301887,0.803602299,0.663236896,0.480834699,0.360869565,0.125,0,1124,0.448126018,0.098837209,0.5,0.705882353,0.75,0.666666667,0.724409449
2014,1163,7,1235,3,4,0.695757304,0,0.607207207,0.918208374,0.863187588,0.495024876,0.542056075,0.72327044,0.876867354,0.614228648,0.538354849,0.117391304,0.09375,0,1235,0.471449488,0.046478198,0.8,0.714285714,1,0.571428571,0.714285714
2014,1246,8,1257,4,4,0.781186458,0,0.83963964,0.800389484,0.751763047,0.855721393,0.54517134,0.833962264,0.750469933,0.785352863,1,0.695652174,0.5625,0.4,1257,0.47373494,0.086027397,0.818181818,0.888888889,0.8,0.703703704,0.763239875
2014,1276,2,1397,11,-9,0.429459586,0,0.790990991,0.779941577,0.54583921,0.412935323,0.542056075,0.691823899,0.68583483,0.737461163,0.730027739,0.17826087,0.03125,0,1397,0.442492918,0.088200935,0.571428571,0.65,0.6,0.75,0.625
2014,1277,4,1438,1,3,0.636398382,0,0.668468468,0.815968841,0.62764457,0.450248756,0.540498442,0.686792453,0.785603761,0.648024856,0.567416287,0.239130435,0.125,0,1438,0.452394691,0.078534031,0.777777778,0.789473684,1,0.555555556,0.76744186
2014,1196,1,1173,11,-10,0.34674255,0,0.691891892,0.760467381,0.607898449,0.47761194,0.61682243,0.832704403,0.704293152,0.705725699,0.440692275,0.086956522,0.03125,0,1173,0.466152999,0.049826188,0.636363636,0.764705882,0.6,0.75,0.696969697
2014,1458,2,1112,1,1,0.652947062,0,0.771171171,0.870496592,0.723554302,0.497512438,0.552959502,0.703144654,0.795998257,0.861517976,0.66098012,0.3,0.21875,0,1112,0.468487395,0.079164376,1,0.857142857,0.8,0.666666667,0.785087719
2014,1163,7,1277,4,3,0.740876253,0,0.677477477,0.860759494,0.815232722,0.587064677,0.605919003,0.80754717,0.862993869,0.774966711,0.59868772,0.573913043,0.53125,0.2,1277,0.474654378,0.088937093,0.636363636,0.8,0.875,0.692307692,0.712041885
2014,1246,8,1276,2,6,0.789151534,0,0.526126126,0.737098345,0.661495063,0.42039801,0.482866044,0.603773585,0.768202541,0.66677763,0.563106796,0.665217391,0.28125,0,1276,0.475788288,0.04598338,0.777777778,0.764705882,0.714285714,0.64,0.683257919
2014,1163,7,1196,1,6,0.774990022,0,0.715315315,0.794547225,0.640338505,0.609452736,0.599688474,0.693081761,0.757985553,0.878828229,0.515343273,0.604347826,0.4375,0.4,1196,0.462095875,0.055523755,1,0.894736842,1,0.657142857,0.758754864
2014,1246,8,1458,2,6,0.753588744,0,0.522522523,0.783836417,0.564174894,0.410447761,0.414330218,0.620125786,0.6929036,0.752710671,0.495038942,0.452173913,0.40625,0,1458,0.457879656,0.061866667,0.727272727,0.823529412,0.8,0.606060606,0.746701847
2014,1163,7,1246,8,-1,0.651803828,0,0.877312561,0.551480959,0.402985075,0.646417445,0.812578616,0.632211802,0.792276964,0.588245492,0.665217391,0.46875,0.2,1246,0.451238798,0.108384458,0.714285714,0.761904762,0.5,0.725490196,0.852739726,
